"brand","id","satisfaction","trust","build","differs","easy","appealing","rewarding","popular","service","impact"
4,5090,5,1,1,1,1,1,1,1,1,0
4,5152,2,0,0,1,1,0,1,0,0,1
4,5215,4,0,0,0,0,0,0,1,0,0
4,5237,5,1,1,1,1,1,1,1,1,1
4,5279,1,0,0,0,0,0,0,0,0,0
4,5308,4,1,0,0,1,0,1,1,1,1
4,5421,3,1,1,1,0,1,0,1,0,0
4,5492,3,0,0,0,0,0,0,0,0,0
4,5707,4,1,1,1,1,1,1,1,1,1
4,5730,4,1,0,1,1,1,1,0,1,1
4,5745,5,1,1,1,1,1,1,0,1,1
4,5772,5,1,1,1,1,1,1,1,1,1
4,5793,3,0,1,0,1,0,1,0,1,1
4,5794,4,1,1,0,0,1,1,1,0,0
4,5810,2,0,1,0,1,0,0,0,0,1
4,5857,5,1,0,1,0,1,0,0,1,0
4,5887,4,1,1,1,1,1,1,1,1,0
4,5888,2,0,0,0,0,0,1,0,0,0
4,5927,5,0,1,1,1,1,0,0,0,0
4,5970,4,1,0,1,1,1,0,0,1,1
4,5982,3,0,0,0,0,0,0,1,1,0
4,5999,3,0,1,1,0,0,0,0,0,0
4,6037,2,0,0,0,0,0,0,0,0,0
4,6073,3,1,1,1,1,1,0,1,1,0
4,6160,5,1,1,1,1,1,0,0,0,0
4,6277,4,1,1,1,1,1,1,1,1,0
4,6287,3,0,0,0,0,0,0,0,0,0
4,6323,2,0,0,0,0,0,0,0,0,0
4,6370,3,0,1,1,1,1,1,1,0,1
4,6414,4,1,0,0,0,1,0,0,1,0
4,6417,4,0,0,1,0,0,0,0,1,0
4,6421,4,0,0,0,0,0,0,0,0,0
4,6431,4,0,1,1,1,0,1,0,1,1
4,6460,4,0,0,0,0,0,1,0,0,0
4,6471,5,1,1,1,1,1,1,1,1,0
4,6477,3,1,1,0,1,1,0,1,1,1
4,6581,4,1,1,0,1,1,1,1,1,1
4,6621,4,0,1,1,1,0,0,0,1,0
4,6632,3,1,0,0,0,0,0,0,0,0
4,6649,5,1,0,1,1,1,1,1,1,1
4,6670,4,0,1,0,1,0,1,0,0,1
4,6736,4,0,1,1,1,1,0,1,0,0
4,6841,3,0,0,0,0,0,0,0,1,0
4,6889,4,1,0,0,1,1,0,0,1,1
4,6906,3,1,0,0,0,1,0,1,1,0
4,6931,4,0,1,1,1,0,0,1,0,1
4,6989,1,0,0,1,0,0,1,0,0,0
4,7043,5,1,1,1,1,1,1,1,1,1
4,7057,3,1,1,0,1,0,0,0,1,0
4,7093,4,1,1,1,1,0,1,1,0,0
4,7128,3,0,0,0,0,0,0,0,0,0
4,7148,4,0,0,0,1,1,1,1,0,0
4,7166,3,1,1,1,1,1,1,0,1,1
4,7221,4,1,1,0,1,1,0,1,0,1
4,7347,4,1,1,1,1,1,1,1,1,1
4,7423,3,1,0,1,0,1,1,1,1,0
4,7444,2,1,1,1,1,1,1,0,1,1
4,7450,3,0,1,0,0,1,1,0,0,0
4,7466,1,0,0,0,0,0,0,1,0,0
4,7525,2,0,0,0,1,0,0,0,0,0
4,7552,4,1,1,1,1,1,1,1,1,1
4,7622,4,0,1,1,1,1,1,0,1,1
4,7658,4,0,0,0,0,0,1,0,1,0
4,7660,4,0,1,0,0,0,0,1,0,1
4,7711,4,0,1,0,0,0,0,0,0,0
4,7734,5,0,1,0,1,1,0,0,0,0
4,7774,3,0,1,1,1,0,0,0,0,1
4,7836,4,0,1,1,1,1,1,1,1,1
4,7837,3,0,1,1,0,0,0,0,0,0
4,7843,4,0,1,1,0,0,0,0,0,0
4,7857,4,1,0,0,0,1,1,1,0,0
4,7885,2,0,0,0,0,0,0,0,0,0
4,7909,3,0,1,1,1,0,0,1,1,0
4,7925,3,0,1,1,1,0,1,1,0,0
4,7931,3,0,0,0,1,0,1,0,0,1
4,8072,4,1,0,1,1,0,1,1,1,0
4,8074,2,0,1,0,0,1,0,0,0,0
4,8193,3,0,1,0,1,0,0,1,1,0
4,8216,3,0,1,1,1,0,0,1,0,0
4,8245,4,0,0,1,1,0,0,0,0,0
4,8250,3,0,1,1,1,0,0,1,1,1
4,8259,3,0,0,0,0,0,0,0,0,0
4,8331,5,1,1,1,1,1,1,1,1,0
4,8337,3,1,1,0,1,0,1,1,1,0
4,8349,5,1,1,1,1,1,1,1,1,1
4,8384,3,1,1,0,1,1,0,1,1,0
4,8418,5,1,1,1,1,1,1,1,1,1
4,8461,4,1,1,0,0,0,0,0,0,0
4,8635,4,0,0,0,0,0,0,0,0,0
4,8651,3,1,0,0,0,0,0,0,1,0
4,8656,2,1,0,0,0,0,1,0,0,0
4,8667,3,0,0,0,0,0,1,0,0,0
4,8688,4,1,0,0,0,0,0,0,0,1
4,8721,4,0,0,0,0,0,0,0,0,0
4,8909,4,1,1,1,0,1,0,1,1,1
4,9058,4,0,0,0,0,1,0,0,0,0
4,9099,1,0,0,0,0,0,0,0,0,0
4,9136,3,1,1,1,1,1,1,0,1,0
4,9171,5,1,1,1,0,0,1,0,1,1
4,9192,4,1,0,1,1,1,0,1,1,1
4,9196,4,1,0,0,0,0,0,0,0,0
4,9212,3,0,1,1,1,0,1,0,0,0
4,9233,5,1,1,1,1,0,0,0,0,1
4,9251,4,1,1,0,0,0,0,0,0,0
4,9314,2,0,0,1,1,1,1,0,1,1
4,9347,4,0,0,0,0,0,0,0,0,1
4,9399,2,1,1,1,1,0,1,0,0,0
4,9431,4,0,1,0,0,0,0,1,0,0
4,9434,4,1,1,1,1,1,1,1,1,1
4,9497,4,1,1,1,1,1,0,1,1,0
4,9627,4,1,1,1,1,1,1,1,1,1
4,9633,3,0,0,0,1,0,0,0,0,0
4,9638,4,1,1,1,1,1,1,1,0,1
4,9703,3,1,1,1,1,1,1,1,1,1
4,9706,5,1,1,1,1,1,1,1,1,0
4,9732,5,1,1,1,1,1,1,1,1,1
4,9740,3,0,1,0,0,0,0,1,0,0
4,9782,5,1,1,1,1,1,1,1,1,1
4,9845,4,1,1,1,1,1,1,0,1,0
4,9873,4,1,1,0,1,1,0,1,0,0
4,9880,5,0,1,0,0,0,0,0,0,0
4,9883,1,0,0,0,1,0,0,1,0,0
4,9937,4,1,1,1,1,0,1,1,1,1
4,9942,4,1,1,0,1,0,0,1,0,0
4,9943,3,0,1,1,1,0,0,0,0,0
4,9968,4,0,1,0,0,0,0,0,0,0
4,9977,1,1,1,1,0,0,1,0,0,0
4,9996,2,0,1,1,1,1,1,1,1,1
4,10020,5,1,1,1,1,0,1,1,1,1
4,10042,3,0,0,0,0,0,0,1,0,0
4,10069,3,0,1,0,0,0,0,0,0,0
4,10089,5,1,1,1,1,1,1,1,1,1
4,10106,4,1,1,1,1,1,1,1,1,1
4,10148,4,1,0,1,1,0,0,1,0,1
4,10187,4,0,0,0,0,0,0,0,0,0
4,10189,4,0,1,1,1,1,1,1,0,1
4,10238,4,1,1,1,1,1,1,1,1,1
4,10243,4,0,1,1,1,0,0,0,0,0
4,10305,4,0,0,0,0,0,0,0,0,0
4,10320,5,1,0,1,1,1,1,1,1,1
4,10374,4,1,1,1,1,1,1,1,1,1
4,10440,4,1,1,1,0,1,1,0,1,0
4,10459,4,0,0,0,0,0,0,0,0,0
4,10561,5,1,1,1,1,1,1,0,1,0
4,10619,3,1,1,0,0,0,0,0,0,0
4,10631,4,1,1,0,1,1,1,1,1,0
4,10690,3,1,0,1,1,1,1,1,1,1
4,10711,1,0,1,0,0,0,0,0,0,0
4,10724,3,0,0,1,0,0,0,1,0,0
4,10769,2,0,1,0,0,0,1,0,0,0
4,10770,4,1,0,0,0,0,0,1,1,0
4,10779,4,0,0,0,0,0,0,0,1,0
4,10825,3,0,0,0,0,0,0,0,0,0
4,10872,3,1,0,0,1,0,0,0,0,0
4,10911,2,0,0,0,0,0,0,0,0,0
4,10941,5,0,0,1,1,1,1,0,1,1
4,11016,3,1,0,1,1,0,0,1,1,1
4,11039,5,1,1,1,0,0,0,1,1,0
4,11121,3,0,1,0,1,0,0,1,1,0
4,11135,2,1,0,1,1,0,1,0,1,0
4,11178,2,0,0,1,0,0,0,1,0,0
4,11249,3,0,1,0,1,0,0,1,1,1
4,11287,2,0,0,0,0,0,0,0,0,0
4,11303,3,1,1,1,1,1,1,1,1,1
4,11378,4,1,1,0,0,1,1,1,0,1
4,11472,2,0,1,1,1,1,1,1,1,1
4,11617,4,1,1,1,1,1,0,0,1,1
4,11621,3,0,0,0,0,0,0,0,0,0
4,11652,3,1,1,1,1,1,1,1,1,1
4,11687,4,1,1,0,1,1,1,1,1,0
4,11798,4,1,1,1,1,1,0,1,1,1
4,11835,4,0,1,1,1,1,1,1,0,0
4,11975,4,1,0,0,1,1,0,0,0,1
4,11990,1,0,0,0,1,0,0,0,0,0
4,12156,4,1,1,1,1,1,1,1,1,1
4,12165,4,1,1,0,1,0,1,1,0,0
4,12167,4,1,1,0,1,0,0,0,1,0
4,12186,4,0,0,1,1,1,0,0,0,1
4,12190,2,0,0,0,1,0,0,0,0,0
4,12205,3,0,1,1,1,0,1,1,0,0
4,12259,4,0,1,1,0,0,0,0,0,0
4,12333,4,1,1,1,0,1,1,1,1,1
4,12365,4,0,0,0,0,0,0,0,0,0
4,12400,3,1,1,1,1,1,0,0,1,1
4,12439,4,0,0,1,1,1,1,0,1,1
4,12815,4,1,0,0,1,0,0,0,0,0
4,12987,4,1,0,1,0,1,0,1,0,1
4,13003,5,0,0,0,1,1,0,1,1,0
4,13128,5,1,0,0,1,0,0,1,0,1
4,13170,1,0,0,0,1,0,1,0,0,0
4,13174,4,0,1,0,0,0,1,0,1,0
4,13221,3,0,0,0,0,0,0,0,0,0
4,13226,5,1,1,1,1,1,1,0,1,1
4,13260,4,0,1,0,1,0,1,1,0,0
4,13261,3,1,0,0,0,0,0,1,1,0
4,13294,4,0,0,0,0,0,0,0,0,0
4,13298,5,1,0,1,1,1,0,1,0,0
4,13343,4,1,0,0,0,0,0,0,0,0
4,13388,4,0,1,0,0,1,0,1,0,0
4,13466,5,1,0,1,1,0,0,0,1,1
4,13496,3,1,1,0,0,1,0,0,0,1
4,13545,5,0,0,0,0,0,0,0,0,0
4,13573,3,1,1,1,1,1,1,1,1,0
4,13631,1,0,1,0,0,0,0,0,0,0
4,13669,3,0,0,0,0,0,1,0,0,0
4,13674,5,1,1,1,1,1,1,0,1,1
4,13701,3,1,1,0,0,0,0,1,0,0
4,13715,4,0,0,0,0,0,0,0,0,0
4,13754,4,1,1,1,1,1,1,1,1,1
4,13784,3,0,0,0,0,0,1,0,0,0
4,13909,5,1,1,1,1,1,1,1,1,0
4,13921,5,0,1,0,1,1,0,1,1,1
4,14018,5,1,0,1,1,1,1,1,1,1
4,14037,2,0,0,1,0,0,0,1,0,0
4,14059,3,1,0,0,1,1,0,1,1,1
4,14141,5,0,1,1,1,1,1,1,1,1
4,14153,2,0,0,0,0,0,0,0,0,0
4,14197,4,1,1,0,0,1,1,1,1,0
4,14202,5,1,1,1,1,1,1,1,1,1
4,14205,1,1,1,1,1,1,1,1,1,1
4,14210,2,0,0,0,1,0,0,1,0,0
4,14286,4,0,0,0,0,0,0,0,0,0
4,14301,4,1,1,0,1,0,0,1,1,0
4,14319,5,1,1,0,1,0,1,0,1,0
4,14430,5,0,0,1,1,1,1,1,1,1
4,14462,5,1,1,0,1,1,1,1,0,1
4,14488,4,0,1,0,1,0,1,0,0,0
4,14489,4,0,1,1,1,1,1,1,0,0
4,14547,3,1,0,0,0,0,0,1,0,0
4,14616,3,0,0,0,0,1,1,0,0,0
4,14641,5,1,0,0,1,1,0,0,0,0
4,14752,5,1,1,0,1,0,0,1,0,1
4,14757,1,0,0,1,0,0,0,0,0,0
4,14771,5,0,0,0,0,1,0,1,0,0
4,14842,1,0,0,0,0,0,0,0,0,0
4,14941,2,0,0,0,0,0,0,0,0,0
4,14978,4,0,0,0,1,0,0,1,0,1
4,15023,5,0,1,0,0,0,1,1,0,0
4,15054,3,1,1,0,1,1,1,1,0,1
4,15071,3,1,1,1,1,0,1,1,1,1
4,15119,5,0,1,0,0,0,0,0,1,0
4,15126,4,1,1,1,1,1,1,1,1,1
4,15135,4,1,1,1,1,1,0,0,0,1
4,15150,1,0,0,0,1,0,0,0,0,0
4,15157,3,1,1,1,1,1,1,1,1,1
4,15235,4,1,1,1,1,0,0,1,1,1
4,15339,4,0,1,1,1,0,1,0,1,0
4,15391,5,1,0,0,1,0,1,0,0,0
4,15487,5,1,1,0,1,1,1,1,1,1
4,15554,4,0,0,0,0,0,0,0,0,0
4,15570,2,0,0,0,0,0,0,1,0,0
4,15697,5,0,0,0,0,0,0,0,0,0
4,15772,4,0,1,0,0,0,1,1,0,0
4,15830,5,1,1,1,1,0,1,0,1,1
4,15835,3,0,1,0,0,0,0,1,0,1
4,15867,2,1,1,0,1,1,1,1,1,0
4,15917,4,0,0,0,0,0,0,0,0,0
4,15926,5,1,0,1,0,0,0,0,0,1
4,15927,5,0,1,0,1,0,1,0,1,0
4,15971,5,1,1,1,1,1,1,1,1,1
4,16019,4,1,1,0,1,0,0,1,1,0
4,16022,1,0,1,0,0,0,1,0,0,0
4,16077,5,0,0,0,1,0,0,0,1,0
4,16138,3,1,0,1,1,1,1,1,1,0
4,16148,4,1,1,1,1,0,0,0,0,1
4,16149,2,0,0,0,0,0,0,0,0,0
4,16154,3,1,0,0,0,0,0,0,0,0
4,16255,4,0,0,1,1,0,1,0,0,0
4,16286,5,1,0,1,1,1,0,1,0,0
4,16405,3,0,1,1,0,0,0,1,0,0
4,16437,1,0,0,0,0,0,0,1,0,0
4,16461,3,0,1,1,0,0,0,0,0,1
4,16508,3,1,1,1,1,1,1,0,0,1
4,16567,1,1,1,1,1,1,1,1,1,0
4,16598,3,1,0,0,1,0,1,0,1,1
4,16639,5,1,1,1,1,0,1,1,1,1
4,16680,1,0,0,0,0,0,0,0,0,0
4,16730,4,1,1,1,1,1,1,1,0,0
4,16761,3,0,0,1,0,0,0,0,0,0
4,16804,4,1,1,1,1,1,1,1,0,1
4,16837,4,0,0,0,0,0,0,0,1,1
4,16877,2,1,0,0,0,1,0,1,0,1
4,16892,3,1,1,0,1,1,1,0,0,0
4,16922,3,0,1,0,0,0,0,0,0,0
4,17060,3,0,1,0,0,0,1,0,0,0
4,17200,4,0,0,0,0,0,0,0,0,0
4,17285,2,0,1,0,1,1,1,1,0,0
4,17358,4,0,1,0,1,1,1,1,0,0
4,17385,3,1,0,0,0,0,1,1,0,0
4,17387,4,1,1,1,0,0,0,1,1,0
4,17409,4,0,0,0,1,0,0,0,0,0
4,17431,5,1,1,1,1,1,1,1,1,1
4,17629,3,0,1,1,1,1,1,1,1,0
4,17716,4,1,1,1,1,0,1,0,1,1
4,17795,4,0,0,0,1,1,1,1,0,1
4,17800,3,0,0,1,1,1,0,1,0,1
4,17808,3,1,0,1,1,0,1,1,1,0
4,17964,3,1,1,1,1,1,1,0,1,0
4,17982,5,1,1,1,1,1,1,1,1,1
4,17999,2,0,0,1,1,1,0,1,1,1
5,158,3,1,1,0,0,0,0,1,0,0
5,197,2,0,0,0,0,0,0,0,0,0
5,317,3,0,0,1,1,0,1,0,1,1
5,395,4,1,1,0,1,1,0,1,1,0
5,586,3,1,1,1,1,1,0,1,1,0
5,624,3,1,1,0,1,1,1,1,1,1
5,896,1,0,0,0,0,0,0,0,0,0
5,934,3,1,1,0,1,1,1,1,1,1
5,968,3,1,1,0,1,1,0,0,1,0
5,978,3,1,0,0,0,0,0,0,0,0
5,1002,1,0,0,0,0,0,0,0,0,0
5,1039,5,1,0,0,0,0,1,0,1,0
5,1041,5,0,1,0,0,0,0,1,1,1
5,1073,3,1,0,0,1,1,0,0,0,1
5,1087,5,1,0,0,1,1,1,1,1,0
5,1102,4,1,1,1,1,1,1,1,1,1
5,1111,1,1,1,0,1,0,0,1,0,0
5,1166,2,0,1,0,1,0,0,1,0,1
5,1278,3,1,0,0,1,0,0,0,0,0
5,1551,3,1,0,0,0,1,0,0,0,0
5,1554,3,1,1,0,1,1,1,1,1,0
5,1594,1,0,0,0,0,0,1,0,0,0
5,1644,4,0,0,0,1,0,0,0,0,0
5,1701,4,1,1,1,1,1,0,1,1,0
5,1717,4,1,0,0,0,0,0,0,0,0
5,1741,2,1,1,1,0,0,1,1,1,0
5,1836,1,1,0,0,1,0,0,1,1,0
5,1871,3,1,1,1,1,1,1,1,0,1
5,1938,4,1,0,0,1,1,0,1,1,0
5,2001,2,1,0,0,1,1,0,0,1,1
5,2133,1,0,0,0,0,0,0,0,0,0
5,2154,3,0,0,0,0,0,0,0,0,0
5,2193,4,0,0,0,0,0,0,0,0,0
5,2295,1,0,0,0,0,0,0,0,0,0
5,2298,1,0,0,0,0,0,0,1,0,0
5,2434,3,1,0,0,0,0,0,1,0,0
5,2443,4,1,1,1,1,1,0,1,0,1
5,2527,5,0,0,0,0,0,0,0,0,0
5,2686,4,0,0,0,1,0,0,0,0,0
5,2733,2,0,0,0,1,0,0,1,0,0
5,2910,5,1,1,0,1,1,1,1,1,1
5,2967,2,0,0,0,0,0,0,0,0,0
5,2970,3,0,0,0,0,0,0,1,0,0
5,2993,3,1,1,0,1,1,1,0,1,1
5,3031,3,1,1,1,1,1,1,1,1,1
5,3042,4,0,0,0,1,0,1,0,0,0
5,3128,3,1,0,0,1,0,1,1,1,0
5,3134,3,0,0,0,0,0,0,0,0,0
5,3154,5,0,0,0,0,0,0,0,1,0
5,3230,3,0,0,0,0,0,0,0,0,0
5,3290,3,0,0,0,0,0,0,0,0,0
5,3296,3,0,0,0,1,0,1,1,0,0
5,3431,4,0,0,0,1,0,0,1,0,0
5,3447,4,0,0,0,0,1,0,1,0,0
5,3489,4,1,0,0,1,1,1,0,0,0
5,3766,2,1,0,0,1,0,1,1,1,1
5,3811,3,0,0,1,0,0,0,0,0,0
5,3838,4,1,0,1,0,0,1,1,1,0
5,3951,4,1,1,1,1,1,1,1,1,1
5,3978,4,1,1,1,1,1,0,1,1,0
5,4117,3,1,0,0,1,0,0,1,1,0
5,4223,2,0,1,0,0,0,0,0,0,0
5,4286,4,1,0,0,1,0,0,1,0,0
5,4747,3,0,0,0,0,0,0,0,0,0
5,4844,4,1,1,1,1,0,0,0,0,0
5,4910,5,1,1,1,0,1,1,1,1,0
5,4942,5,1,1,0,0,1,1,0,1,0
5,4973,5,1,1,1,1,1,1,1,1,1
5,5098,4,0,0,0,1,1,0,1,0,0
5,5215,4,0,0,0,0,0,0,1,1,0
5,5262,5,0,0,0,1,0,1,1,1,0
5,5279,1,0,0,0,0,0,0,0,0,0
5,5358,3,1,0,1,1,1,1,1,0,0
5,5378,4,0,0,0,0,0,0,0,0,0
5,5462,4,1,1,0,1,1,1,1,1,0
5,5612,2,0,1,0,0,0,0,0,0,0
5,5714,5,1,1,1,1,1,1,1,1,1
5,5730,1,0,1,0,0,0,0,1,0,0
5,5854,2,0,0,0,0,0,0,0,1,0
5,5887,4,1,1,1,1,1,1,1,1,0
5,5888,4,1,1,1,1,1,0,0,0,1
5,5971,3,1,1,0,1,0,0,1,1,0
5,5973,4,1,0,0,0,0,0,0,0,0
5,5999,3,0,0,0,0,0,0,0,0,0
5,6036,2,0,0,0,0,0,0,1,0,0
5,6041,4,0,0,0,0,0,0,0,0,0
5,6102,3,0,0,0,0,0,0,0,0,0
5,6126,3,0,0,0,0,1,0,0,0,0
5,6255,4,1,0,0,1,0,0,0,0,0
5,6496,3,0,0,1,0,1,1,1,1,1
5,6527,4,1,1,0,1,0,1,1,1,1
5,6581,3,0,0,0,0,0,0,0,0,0
5,6841,4,1,0,0,0,0,1,0,0,0
5,6860,3,1,1,1,1,1,1,1,1,1
5,6898,2,1,0,0,0,0,0,1,0,0
5,6954,4,1,1,1,1,1,1,1,1,1
5,7026,4,0,0,0,0,0,0,0,0,0
5,7043,1,0,0,0,0,0,0,0,0,0
5,7128,3,0,0,0,0,0,0,0,0,0
5,7166,1,0,0,0,0,0,0,0,0,0
5,7225,4,1,1,1,1,0,0,0,1,1
5,7285,2,0,0,0,0,0,0,1,0,0
5,7311,4,1,0,0,0,0,0,0,0,0
5,7347,4,0,0,0,0,0,0,0,0,0
5,7410,4,1,1,0,1,1,1,1,1,1
5,7423,2,0,1,0,0,1,0,1,0,0
5,7526,4,1,1,1,1,1,1,1,1,0
5,7537,4,0,0,0,0,0,0,0,0,0
5,7552,3,0,0,0,0,0,0,1,0,0
5,7638,3,1,1,0,1,1,1,0,1,1
5,7646,2,0,0,0,0,0,0,0,0,0
5,7658,4,0,0,1,0,0,0,0,1,0
5,7797,4,0,0,0,0,0,0,0,0,0
5,7837,2,0,0,0,0,0,0,1,0,0
5,7843,4,0,0,0,0,0,0,1,0,0
5,7885,3,0,1,0,0,1,0,0,0,0
5,8072,4,0,0,0,1,1,1,1,0,0
5,8145,5,0,1,0,0,0,0,0,0,0
5,8171,5,0,0,0,0,0,0,0,0,0
5,8245,5,1,0,0,1,0,0,0,1,0
5,8259,3,0,0,0,0,0,0,0,0,0
5,8311,2,0,0,0,0,0,0,0,0,0
5,8327,4,1,0,0,0,0,0,0,0,0
5,8467,3,1,1,0,1,0,0,1,0,0
5,8656,2,0,0,0,0,0,0,0,0,0
5,8728,2,0,0,0,0,0,0,0,0,0
5,8731,3,1,1,1,1,1,1,1,1,1
5,8790,4,1,0,0,1,0,0,0,0,0
5,8878,3,1,1,0,1,0,1,0,0,0
5,8909,4,0,0,0,1,0,0,1,0,1
5,8913,3,1,0,0,0,0,0,1,0,0
5,9058,4,0,0,0,0,0,0,0,0,0
5,9097,4,1,0,0,1,0,0,1,1,1
5,9099,5,1,0,0,1,0,1,1,1,1
5,9136,3,1,0,0,1,0,1,0,0,0
5,9212,2,0,0,0,1,0,0,0,0,0
5,9251,4,0,0,0,1,1,1,0,1,1
5,9320,3,0,0,0,0,0,0,0,0,0
5,9652,2,0,0,0,0,0,0,1,0,0
5,9732,4,1,0,0,1,1,0,1,1,0
5,9759,4,1,0,0,0,0,0,0,0,0
5,9833,3,0,0,0,0,0,0,0,0,0
5,9873,3,0,0,0,0,1,0,0,0,0
5,9874,1,0,0,0,1,0,1,0,0,0
5,9880,4,0,1,0,1,0,0,0,1,0
5,9883,1,1,1,0,1,0,0,1,0,0
5,9931,3,1,1,0,0,1,0,1,0,0
5,10042,3,0,0,0,0,0,0,0,0,0
5,10148,4,1,0,0,1,0,1,1,0,1
5,10305,4,0,0,0,0,0,0,0,0,0
5,10327,4,0,0,1,0,0,1,1,1,1
5,10343,5,1,0,0,1,0,0,0,0,0
5,10535,2,0,0,0,1,0,0,1,1,0
5,10585,3,0,1,0,1,0,0,0,0,0
5,10654,4,1,1,0,1,1,0,0,1,1
5,10706,3,0,1,0,1,0,0,0,0,0
5,10710,5,1,1,1,1,1,1,1,1,1
5,10711,4,0,0,0,0,0,0,0,0,0
5,10843,1,0,0,0,0,0,0,0,0,0
5,10918,4,0,1,1,1,1,1,1,1,1
5,11006,3,0,0,0,0,0,0,1,0,0
5,11039,5,0,0,0,0,0,1,1,0,1
5,11135,2,1,1,1,0,1,1,1,0,0
5,11178,2,1,0,0,0,0,0,0,1,0
5,11198,4,1,1,0,1,1,0,1,1,1
5,11364,5,1,0,0,1,1,0,1,0,0
5,11385,5,1,0,1,1,0,0,1,0,1
5,11404,1,0,0,0,0,0,0,0,0,0
5,11513,4,1,1,0,1,0,0,1,1,0
5,11574,3,0,1,0,1,1,1,1,0,1
5,11669,3,0,0,0,0,1,0,1,0,0
5,11670,4,0,0,0,1,0,0,0,0,0
5,11759,4,1,1,0,0,0,1,0,1,0
5,11874,2,0,0,0,0,0,0,1,0,0
5,11975,4,1,0,0,1,1,0,0,0,1
5,12015,5,0,0,0,0,0,0,0,0,0
5,12156,4,1,1,1,1,1,1,1,1,1
5,12190,4,0,0,0,0,0,0,1,0,0
5,12200,1,0,0,0,0,0,0,0,0,0
5,12205,3,1,1,1,1,0,0,1,1,0
5,12259,1,0,0,0,0,0,0,0,0,0
5,12333,2,1,1,0,1,0,1,1,1,1
5,12439,5,0,0,1,1,1,0,1,0,0
5,12786,5,1,1,0,0,0,1,1,0,1
5,13043,4,1,1,0,1,0,1,1,1,1
5,13221,3,0,0,0,0,0,0,0,0,0
5,13260,2,0,1,0,1,1,1,1,0,0
5,13294,4,0,0,0,0,0,0,0,0,0
5,13314,5,0,0,0,0,0,0,0,0,0
5,13431,5,0,0,1,0,1,0,1,1,1
5,13545,5,1,1,1,1,1,1,1,1,1
5,13595,2,0,0,0,0,0,0,0,0,0
5,14000,3,0,0,0,0,0,0,0,0,0
5,14018,4,0,0,0,0,0,0,0,0,0
5,14019,4,0,0,0,0,0,0,0,0,0
5,14210,2,0,0,0,0,0,0,0,0,0
5,14288,2,1,1,1,0,1,0,0,0,1
5,14420,2,1,1,1,1,1,1,1,1,1
5,14448,1,1,1,0,1,0,1,1,1,0
5,14449,4,1,1,0,1,1,0,0,1,1
5,14552,3,0,0,0,0,0,0,0,0,0
5,14641,1,1,0,0,1,0,0,0,0,0
5,14734,2,0,0,0,1,0,1,1,1,0
5,14736,4,0,0,0,0,0,0,0,0,0
5,14752,1,1,1,1,1,1,1,1,1,1
5,14800,5,1,1,0,1,0,0,1,0,1
5,14842,5,1,0,0,1,1,1,1,0,0
5,14879,2,1,0,0,0,1,0,1,0,0
5,14941,2,0,0,0,0,0,0,0,1,0
5,14968,5,1,0,0,1,1,1,1,1,0
5,15023,5,0,0,0,0,0,0,1,1,0
5,15054,3,1,0,0,0,0,1,1,0,1
5,15119,5,0,0,1,0,0,1,1,1,0
5,15150,1,0,0,0,1,0,0,1,0,0
5,15238,5,0,0,0,0,0,0,0,0,0
5,15264,3,0,0,0,0,0,0,0,0,0
5,15554,3,0,0,0,0,0,0,0,0,0
5,15673,4,1,1,1,1,1,1,1,1,1
5,15722,5,0,0,0,1,0,0,1,0,0
5,15790,3,0,0,0,0,0,0,0,0,0
5,15867,2,1,0,0,1,0,0,0,0,0
5,15916,4,1,1,1,1,1,1,0,1,1
5,15922,5,1,0,1,1,1,1,1,1,0
5,15927,3,1,0,1,0,1,0,0,0,1
5,15935,4,1,1,0,1,0,0,0,1,1
5,15941,3,0,0,0,0,0,0,0,0,0
5,16022,3,1,0,1,0,1,0,0,0,0
5,16148,4,1,1,0,1,1,1,1,0,0
5,16149,2,1,0,0,0,0,0,1,0,0
5,16255,3,1,0,0,1,1,1,1,0,0
5,16257,3,0,0,0,0,0,0,1,0,0
5,16461,3,0,0,0,0,0,0,0,0,0
5,16582,4,1,1,1,1,1,1,1,1,1
5,16639,4,0,0,0,0,0,0,1,0,0
5,16657,2,0,0,0,0,0,0,0,0,0
5,16730,1,0,0,0,1,0,0,0,0,0
5,16790,4,0,0,0,0,0,0,0,0,0
5,16820,5,1,1,1,1,1,1,1,1,1
5,16922,4,1,1,0,0,0,0,0,0,0
5,17047,2,0,1,0,0,0,0,1,1,1
5,17060,4,0,1,0,0,0,1,1,0,0
5,17220,2,0,0,0,0,0,0,0,0,0
5,17348,1,0,0,0,0,0,0,0,0,0
5,17391,4,1,1,0,1,1,1,1,1,1
5,17409,4,1,1,0,1,0,0,1,1,0
5,17410,3,0,0,0,0,0,0,0,0,0
5,17730,3,1,1,0,1,0,0,1,0,0
5,17795,3,0,0,0,1,0,0,0,0,1
5,17808,3,1,0,0,1,1,1,1,1,0
5,17984,3,1,1,0,1,0,1,0,0,0
5,18073,2,0,0,0,0,0,0,0,0,0
6,179,5,0,0,0,0,0,0,0,0,1
6,197,2,0,0,0,0,0,0,1,0,0
6,199,2,1,1,1,0,1,1,1,1,1
6,309,2,1,1,0,1,0,1,0,1,0
6,316,5,0,0,0,0,0,0,0,0,0
6,329,3,0,0,1,0,0,0,0,0,0
6,391,5,0,0,0,0,0,0,0,0,0
6,397,4,1,0,0,0,1,1,1,1,0
